R_Mean,G_Mean,B_Mean,H_Mean,S_hsl_Mean,S_hsv_Mean,L_Mean,V_Mean,Lab_L_Mean,Lab_a_Mean,Lab_b_Mean,Red_Energy,Green_Energy,Blue_Energy,Gray_Energy,Hue_Energy,Sat_hsl_Energy,Sat_hsv_Energy,Light_Energy,Value_Energy,Red_Entropy,Green_Entropy,Blue_Entropy,Gray_Entropy ,Hue_Entropy,S_hsl_Entropy,S_hsv_Entropy,Light_Entropy,Value_Entropy,Red_Contrast,Green_Contrast,Blue_Contrast,Gray_Contrast,Hue_Contrast,S_hsl_Contrast,S_hsv_Contrast,Light_Contrast,Value_Contrast,Red_Homogeneity,Green_Homogeneity,Blue_Homogeneity,Gray_Homogeneity,Hue_Homogeneity,S_hsl_Homogeneity,S_hsv_Homogeneity,Light_Homogeneity,Value_Homogeneity,Red_Inverse,Green_Inverse,Blue_Inverse,Gray_Inverse,Hue_Inverse,S_hsl_Inverse,S_hsv_Inverse,Light_Inverse,Value_Inverse,Red_Correlation,Green_Correlation,Blue_Correlation,Gray_Correlation,Hue_Correlation,S_hsl_Correlation,S_hsv_Correlation,Light_Correlation,Value_Correlation,Red_SumMean,Green_SumMean,Blue_SumMean,Gray_SumMean,Hue_SumMean,S_hsl_SumMean,S_hsv_SumMean,Light_SumMean,Value_SumMean,Red_Variance,Green_Variance,Blue_Variance,Gray_Variance,Hue_Variance,S_hsl_Variance,S_hsv_Variance,Light_Variance,Value_Variance,Red_Cluster,Green_Cluster,Blue_Cluster,Gray_Cluster,Hue_Clustere,S_hsl_Cluster,S_hsv_Cluster,Light_Cluster,Value_Cluster,Red_MaxProb,Green_MaxProb,Blue_MaxProb,Gray_MaxProb,Hue_MaxProb,S_hsl_MaxProb,S_hsv_MaxProb,Light_MaxProb,Value_MaxProb,Purity
183,68,56,23.88368171,0.524619855,0.577530773,0.46841409,0.718556366,51.25156056,34.59580629,36.20104631,0.000293584,0.00032166,0.000353638,0.000321348,0.004036661,0.000658642,0.000468656,0.000353815,0.000404741,3.980318807,3.904518808,3.825308363,3.908663417,2.717849949,3.481746582,3.660524421,3.866573639,3.769662905,442.0397119,387.5293773,332.9418873,382.8454389,349.0149527,186.3621049,236.2445078,365.1558371,438.5141167,0.151826293,0.15608471,0.161315302,0.157141786,0.292439279,0.201273915,0.173063323,0.158879852,0.154078747,0.084010565,0.087307434,0.092192684,0.089137404,0.241791511,0.130238782,0.102537222,0.087996433,0.081691801,72030051.03,45794625.21,28502830.56,40300555.9,639534.6939,16769938.27,20964068.34,30742551.44,42849769.28,135.7026523,118.1452671,96.41986468,120.5346522,28.4902244,50.43617696,73.18512515,115.604851,135.3971828,1363.341351,1107.724632,854.3126055,986.9815997,298.7343695,910.0517786,892.8042623,907.9118387,1352.535707,5011.325692,4043.369151,3084.308535,3565.08096,845.9225253,3453.84501,3334.972541,3266.491518,4971.628712,0.012411783,0.012422518,0.012427644,0.012525824,0.012869898,0.012512392,0.012449502,0.012910028,0.012472706,VL
171,77,63,27.63980151,0.453396476,0.514945552,0.459119812,0.671635209,50.47097523,27.90156524,31.50469509,0.00026205,0.000286161,0.000314075,0.000286647,0.003547411,0.000605438,0.000403613,0.000315168,0.000379436,3.982628078,3.914633198,3.8461094,3.916675972,2.772755998,3.495264828,3.703312451,3.876746617,3.766827183,446.2415588,393.7394985,344.8523735,390.2593252,391.3361226,183.3281624,245.9798878,374.4140217,442.4814321,0.149235324,0.152338737,0.157677022,0.15379182,0.281173259,0.196848398,0.165958625,0.155745979,0.151408826,0.083315922,0.085485249,0.090273966,0.086942652,0.228681457,0.12675029,0.096503046,0.087156496,0.08094894,68279981.9,44921966.91,29846462.63,39852976.8,697574.1306,15852695.48,22905665.52,31276168.24,40177721.35,133.1886284,116.5891387,95.33345803,118.7448983,28.95157891,49.17842571,72.31689913,113.8189393,132.9015125,1326.543706,1087.968757,870.8030433,982.0933824,322.7317502,849.4010134,898.5170379,914.3824222,1316.299927,4859.933263,3958.135531,3138.3598,3538.114204,899.5908781,3214.275891,3348.088264,3283.115667,4822.718276,0.011065305,0.011071415,0.011081341,0.011168405,0.011438871,0.011151395,0.01108803,0.01141387,0.011120431,VL
181,68,56,24.90376276,0.515624831,0.569240636,0.463876876,0.708961878,50.77668929,33.8425856,35.51454099,0.000280037,0.000304524,0.000335315,0.000304657,0.003440725,0.000622602,0.000429704,0.000336582,0.000396939,3.994995484,3.924284145,3.851490369,3.92596956,2.79672513,3.504893118,3.700733727,3.884637039,3.776969411,470.0558174,416.0334484,361.7171437,410.3760162,436.8555046,196.931131,254.9461403,392.4718936,465.5644175,0.150462882,0.154219484,0.159012143,0.155745987,0.278352117,0.197762497,0.16713589,0.157472833,0.152976278,0.083243217,0.08751042,0.090095332,0.087997179,0.225676243,0.127032208,0.09640724,0.089214284,0.080563888,75125070.3,48072403.22,30770171.09,42372848.14,803576.0393,17164231.97,23252984.06,32785092.24,43372748.33,133.3050069,116.4805846,95.38743916,118.7250025,29.2326987,49.44602468,72.14708511,113.9138266,133.0605996,1394.729829,1132.246977,893.4827236,1018.163372,360.7895575,910.1241555,930.2946674,943.8982266,1380.983099,5108.863498,4112.954458,3212.213751,3662.27747,1006.302726,3443.565491,3466.232529,3383.121013,5058.367979,0.012013446,0.01201503,0.012028313,0.012091449,0.012384735,0.012107363,0.012035625,0.012397284,0.012078591,VL
179,69,56,25.16217609,0.509382534,0.564132963,0.461540583,0.703342689,50.53790748,33.32877316,35.08146614,0.000279866,0.00030335,0.000334,0.00030473,0.003354806,0.00061634,0.000415151,0.000334849,0.000400255,3.981848772,3.914612661,3.843353235,3.91540923,2.805102753,3.49952548,3.713031095,3.874665966,3.762727759,434.5618901,385.0108947,339.8101563,382.5139665,443.9231394,174.2739263,244.7221146,367.9149972,431.1823455,0.151600959,0.154868797,0.160053736,0.156204568,0.277222467,0.198625115,0.167136027,0.158426513,0.153831052,0.083723219,0.087272051,0.091071134,0.088049565,0.222675975,0.126998077,0.095973636,0.088776324,0.081172146,72141689.55,47472968.2,30770790.31,41624514.78,846023.5504,17416654.34,24968006.19,32314053.82,41785431.17,132.2167198,115.6015955,94.76091172,117.797981,29.25776429,48.98794309,71.94886914,113.0514747,131.9568386,1362.743949,1115.311525,886.1287994,1001.213761,369.55646,902.3801542,944.3121025,928.3639086,1350.188781,5016.413904,4076.235205,3204.705041,3622.341076,1034.3027,3435.246691,3532.526296,3345.540637,4969.572777,0.011865259,0.011868244,0.011878721,0.011970336,0.012271772,0.011954905,0.011887778,0.012215229,0.011925277,VL
181,68,56,24.29875809,0.51712075,0.570509976,0.465138967,0.711319467,50.89163473,34.09801983,35.62853632,0.000291203,0.000315673,0.000342016,0.000316141,0.003605003,0.000618234,0.00042626,0.000345892,0.000407246,3.99210289,3.923338738,3.856355697,3.926304184,2.767060068,3.507449277,3.713719081,3.886529167,3.777617369,483.9466573,425.9047944,372.0633195,425.7629223,392.718738,186.0845133,246.5062898,408.4818852,479.7279726,0.147978235,0.151472154,0.156459492,0.152643637,0.282180902,0.19849141,0.167242358,0.154531792,0.150197231,0.08076632,0.083811855,0.088468179,0.084618623,0.228340082,0.127171063,0.096128679,0.085572281,0.077921225,66579936.44,43957968.94,29465812.52,38002341.5,679313.7922,18163010.94,25818947.06,29452284.4,39219278.97,133.7108374,116.7846185,95.84359982,119.061979,28.70586508,49.09959503,71.81776449,114.3179545,133.4284752,1334.122574,1097.552745,880.7181895,975.6569515,320.8101316,927.1083179,966.0034111,906.2182175,1323.61514,4852.543639,3964.306187,3150.809439,3476.864884,890.5217884,3522.348759,3617.507355,3216.390985,4814.732586,0.012437498,0.012440677,0.012451795,0.012535908,0.012830928,0.012545111,0.012471912,0.012816136,0.012500931,VL
178,70,57,25.51979465,0.500790005,0.556383948,0.462217406,0.699987577,50.65760198,32.53550365,34.61737694,0.00027736,0.000303173,0.000333428,0.000303854,0.003423435,0.000636109,0.000427359,0.000334183,0.000396887,3.973346303,3.903423102,3.83101378,3.904950534,2.793636951,3.478631969,3.687587942,3.865096363,3.755213897,420.772044,375.1676504,327.7863847,372.0213023,420.5003098,166.1354249,234.7341439,356.1142118,417.055221,0.152560389,0.155936799,0.161142538,0.157743254,0.279317388,0.200309859,0.168709252,0.15972229,0.154766947,0.085948143,0.087822365,0.092622179,0.090053738,0.226539958,0.129930962,0.09865745,0.090692994,0.082663064,70095736.81,45469334.79,29351770.7,40131282.34,786665.6798,16065860.9,22282829.4,31200364.81,41089688.74,132.6543977,116.2739937,95.27051998,118.3764424,29.32119354,48.52388921,71.49189727,113.5002446,132.3720792,1338.682967,1091.180585,860.2845383,980.2090337,349.5656754,867.8313067,896.3577823,908.3121148,1327.271926,4933.959824,3989.55469,3113.351769,3548.814832,977.7623918,3305.189802,3350.696985,3277.134247,4892.032485,0.011624554,0.011634066,0.01164182,0.011736262,0.012000652,0.011713872,0.011650658,0.012047542,0.011686516,VL
174,74,61,26.82901419,0.472876218,0.531430815,0.460792719,0.68380194,50.57971548,29.84189016,32.77915934,0.000270645,0.000296427,0.000327422,0.00029677,0.003604589,0.000614125,0.000419003,0.000328448,0.000387477,3.987281665,3.915612389,3.841020797,3.918056506,2.771830505,3.497516778,3.695627502,3.877454782,3.771829176,469.118165,412.8164629,357.8057469,409.6654822,401.8710373,186.5152691,247.4016868,392.1427989,464.9992657,0.150189832,0.154017768,0.159440673,0.155111,0.281766538,0.19931557,0.168196278,0.15746071,0.152350199,0.08394175,0.087288228,0.091544078,0.087289419,0.230559012,0.127833033,0.098160997,0.088824024,0.080881348,69455925.95,44523926.81,28241715.13,39347810.63,721712.9585,16697349.72,22710686.24,30461623.94,40806734.89,133.1752746,116.5664733,95.45641164,118.7404543,29.07393424,48.90731818,71.76712149,113.87426,132.8982577,1345.443062,1091.814424,854.4226192,982.5647927,332.9787505,878.8316027,905.3655909,908.884271,1334.011315,4912.654084,3954.441233,3059.88473,3520.593689,930.0439646,3328.811142,3374.060677,3243.394285,4871.045993,0.011451552,0.01146115,0.011472348,0.011560434,0.011823233,0.011552635,0.011481703,0.011905667,0.011510218,VL
185,67,55,23.76520641,0.533747198,0.584474951,0.469693558,0.725242496,51.33284237,35.73075611,36.79861925,0.000296091,0.00032259,0.000349932,0.000321563,0.003578612,0.000649377,0.000449712,0.000353914,0.000407267,3.989829035,3.918429829,3.850300053,3.922869532,2.76990147,3.490763985,3.689887528,3.883254704,3.778933797,497.0629762,440.2344173,381.6772637,436.6675213,420.4537275,190.659261,247.4725136,417.2624213,491.0082097,0.148852181,0.152535683,0.157059162,0.154095372,0.282479808,0.200428851,0.169006586,0.155575968,0.151016991,0.081836257,0.085041643,0.088720103,0.086950756,0.228040064,0.129007266,0.098492006,0.086706273,0.07862691,63619875.39,41632892.06,27444076.44,35971486.34,705925.5326,17033568.59,23317462.39,27798829.07,38194751.77,135.2416966,118.3344312,97.22541844,120.5882893,28.97101728,48.75097169,71.16104262,115.790631,134.9582904,1311.770634,1081.20827,860.0094457,955.1411406,338.7276636,914.3356668,938.8526587,883.7613391,1299.810063,4750.019558,3884.598663,3058.360519,3383.897041,934.4569269,3466.683406,3507.938121,3117.782935,4708.232042,0.012523928,0.01252987,0.012537686,0.012598403,0.012926363,0.012634579,0.012553913,0.013017727,0.012585924,VL
185,64,53,23.50718512,0.542615924,0.593592211,0.466006548,0.725628984,50.93834882,36.47182617,37.33476384,0.000299449,0.000325697,0.000355838,0.000326649,0.003486732,0.000628489,0.000437239,0.000357572,0.000419571,3.98223125,3.911277138,3.839541941,3.912967724,2.789116906,3.503122658,3.705471329,3.872195375,3.76542859,462.9997417,408.0345601,354.3909502,406.8677443,431.7416207,178.2956804,240.5447095,389.4469903,457.9578959,0.151934624,0.155259146,0.160572111,0.156781789,0.280869233,0.198813976,0.1683657,0.159091262,0.154228388,0.08342104,0.086770021,0.091417303,0.088668548,0.226889933,0.12690223,0.096966111,0.089810562,0.080415493,69387565.86,44620188.58,28971602.93,38697164.72,795644.798,18105724.14,25248629.07,29874793.77,40653842.32,133.3221311,116.4447194,95.31848739,118.6832424,29.2439573,49.24300214,72.14735347,113.8868117,133.0571023,1351.303676,1099.28419,869.873155,977.5252047,357.7027609,923.952439,960.7348858,905.299041,1339.025352,4942.214963,3989.102199,3125.10167,3503.233075,999.0694229,3517.514076,3602.394834,3231.749174,4898.143512,0.012618264,0.01262264,0.012632259,0.012717353,0.013036847,0.01271497,0.012647621,0.012979674,0.012685213,VL
177,73,60,26.38724464,0.485975562,0.541550138,0.465091053,0.695149483,50.96946855,31.14292098,33.61162354,0.000268779,0.000294406,0.000323181,0.000294354,0.003556976,0.000606189,0.000418397,0.000323632,0.000384635,3.998138278,3.927460205,3.857617112,3.930604339,2.78428794,3.50638055,3.700911406,3.890387073,3.782232572,487.512323,425.7442152,372.7973824,425.6793325,438.215791,186.4230755,243.6388299,409.6236103,481.8906713,0.148702519,0.152128318,0.157053666,0.153434097,0.282036841,0.19803395,0.167807922,0.15500503,0.150696784,0.08220102,0.084603626,0.089895251,0.086110975,0.230612401,0.127430093,0.097580956,0.08594486,0.077923413,69532949.84,45082189.41,29190795.19,39796707.27,810865.4824,17003781.62,23224537.75,30623820.34,40546787.52,134.3518342,117.7695978,96.79548577,119.9575312,29.27409398,48.68568399,70.9369436,115.1259822,134.0952014,1348.103272,1102.673408,874.8682434,992.3764245,365.2085043,886.0351036,917.5017649,917.9630928,1334.361637,4904.900766,3984.949415,3126.675591,3543.826365,1022.618226,3357.717339,3426.36823,3262.228761,4855.555877,0.011517819,0.011524908,0.011528875,0.011626637,0.011890776,0.011612439,0.011548294,0.011895928,0.011577737,VL
178,71,58,25.48297575,0.497240113,0.552833245,0.464432323,0.700277369,50.88013087,32.17538282,34.35581479,0.000276376,0.000302038,0.000331451,0.000301852,0.0036483,0.000618495,0.00042383,0.000331985,0.00039292,3.994349467,3.923729057,3.852049238,3.926826435,2.765645547,3.499244734,3.698180267,3.88739639,3.778473511,484.2472342,424.8583568,369.0432888,425.2928458,398.7702242,179.9374981,240.1474595,407.4770291,479.6237829,0.148278959,0.152081109,0.157136064,0.153571637,0.283494796,0.197715699,0.1676524,0.15525483,0.150681256,0.082299206,0.085188466,0.089838096,0.086515366,0.231039111,0.126947977,0.097011238,0.087079318,0.080046876,67239438.41,43877414.06,28637726.42,38467836.21,714627.2367,16635785.33,23250407.65,29945874.68,39327240.79,133.9882917,117.1748429,96.07416621,119.4111607,28.90021218,49.08075705,71.8062602,114.5864994,133.7136156,1330.555255,1090.368215,866.9538358,976.8707471,331.0950781,878.1563003,915.9451313,905.3806184,1319.131315,4837.973784,3936.614502,3098.772054,3482.190143,925.6100882,3332.687703,3423.633066,3214.045445,4796.901477,0.011814725,0.011825641,0.011830721,0.011913967,0.012228588,0.011912876,0.011850592,0.012233278,0.011874912,VL
179,71,58,25.74904174,0.499173083,0.552745027,0.465421597,0.702698916,50.9420975,32.55031181,34.45898609,0.000279746,0.000306421,0.000334885,0.000305251,0.003455386,0.000620102,0.000429128,0.000334993,0.000394868,3.99596328,3.921913459,3.851320224,3.926628102,2.796158437,3.500889167,3.698384279,3.885933421,3.779339852,489.5393021,428.2360375,370.6182725,424.3545001,455.4366381,198.2172,251.2417225,406.0573656,483.8958173,0.148593098,0.152634092,0.156542541,0.153688424,0.279990528,0.199344173,0.168566728,0.155029786,0.150884223,0.08274717,0.085570389,0.088400033,0.086122282,0.226539088,0.128130246,0.09755486,0.086405749,0.079551473,69687824.76,44606058.68,29017320.49,39244569.52,825852.2178,17420698.02,24022585.42,30382245.34,40628775.27,134.0043358,117.4676402,96.82917481,119.6576458,29.36078476,48.08178964,70.17626983,114.9453571,133.7456304,1354.394508,1101.134183,873.4512849,985.7806673,373.8558484,909.7426214,942.7282993,912.7246898,1340.56723,4928.038728,3976.300696,3123.186867,3518.768169,1039.986755,3440.753286,3519.671475,3244.841394,4878.373105,0.011995615,0.012006153,0.012009712,0.012092931,0.012406164,0.012101836,0.012035197,0.012363772,0.012057328,VL
182,66,54,24.4900501,0.52509963,0.57794398,0.463018837,0.713700267,50.66392582,34.93279853,36.19764757,0.000292218,0.000317755,0.000348441,0.000319006,0.003367859,0.000641348,0.000433103,0.000350219,0.000411445,3.985129884,3.914576059,3.843017521,3.916266261,2.804388926,3.485851215,3.704607309,3.875696529,3.766102337,467.0271378,412.7398575,359.7260487,411.2853434,453.3642043,175.1865274,245.9849873,394.044889,462.9780435,0.15049769,0.154077055,0.159869663,0.155854045,0.277426361,0.199320917,0.167117994,0.157812916,0.152355277,0.083746722,0.086150785,0.090763251,0.088671165,0.222571208,0.1277593,0.095724424,0.088589927,0.079386454,68898406.91,44531187.03,28817618.5,38648280.41,799647.0897,16798469.03,24383829.36,29913092.14,40083202.64,132.1262737,115.7458785,94.94287471,117.8871496,29.53861741,48.21915835,71.21078914,113.0845442,131.8707942,1345.862264,1095.429,867.4280899,976.7953004,366.4675319,894.4970862,948.2310975,904.8532973,1332.876708,4916.421919,3968.976143,3109.986311,3495.895858,1012.505923,3402.801817,3546.939403,3225.3683,4868.52879,0.012402874,0.012411657,0.012429781,0.012534284,0.012817478,0.012501449,0.01243369,0.012811957,0.0124675,VL
179,70,57,25.39109785,0.505582768,0.559770174,0.464140145,0.704398331,50.82620408,33.0122001,34.89602059,0.000281899,0.000306722,0.00033558,0.000307086,0.003471411,0.000635704,0.000431085,0.000334478,0.000400076,3.991067795,3.921110142,3.851838666,3.923578215,2.785227532,3.490157021,3.695722242,3.884335224,3.773458775,480.7321609,421.5500568,366.4994364,416.1753138,420.2475526,198.0193715,256.7535722,398.8374457,475.3319053,0.150629363,0.153880624,0.158854569,0.155438098,0.279242284,0.198523014,0.167284207,0.157378293,0.153115232,0.084416737,0.086139532,0.090342747,0.087993284,0.226296235,0.127832661,0.096707346,0.087946219,0.081434226,70201085.66,45938215.36,30156128.14,40194035.98,811661.4599,16407918.56,23064331.09,31392075.39,40843344.77,133.4143328,116.8723816,95.97003354,119.0453212,29.35857766,48.61944802,71.19173256,114.2428262,133.1589017,1357.365405,1112.226678,887.0266687,994.2360447,355.2966886,896.1786132,928.3963568,923.0047471,1344.653749,4948.729459,4027.356657,3181.607238,3560.768865,1000.939202,3386.695081,3456.831855,3293.181543,4903.283092,0.012007844,0.012016266,0.012026695,0.012097401,0.012392542,0.012104549,0.01203606,0.012307746,0.01207446,VL
182,66,54,24.38534975,0.526594592,0.579053784,0.4643438,0.715709014,50.80187206,35.01426401,36.29307712,0.000289189,0.000315038,0.000347352,0.000314985,0.003458541,0.000651775,0.000439144,0.000347905,0.000409954,3.976697712,3.906715839,3.833549713,3.908639768,2.7946822,3.479116657,3.689871525,3.86769031,3.758247755,435.4153,384.325115,335.5791858,382.9158167,443.5006022,169.2181142,236.846526,367.1661639,431.4251266,0.153108218,0.15659421,0.161921381,0.15821784,0.279093612,0.201566502,0.169382962,0.160251075,0.155402978,0.085100879,0.088263941,0.0925148,0.089916857,0.225485576,0.13116966,0.098374068,0.090698521,0.082138326,71660279.57,46431278.44,29772702.13,40806674.25,805456.4969,16343672.05,23034222.94,31371999.66,41632639.26,132.7829138,116.3308583,95.38122534,118.4688148,29.44776194,48.51989775,71.37580116,113.634856,132.526685,1357.953516,1106.649433,872.9187843,990.6486541,364.4966283,885.4349998,920.7419379,916.7342988,1344.748563,4996.398764,4042.272615,3156.095951,3579.6788,1014.485911,3372.521885,3446.121226,3299.771031,4947.569124,0.012162018,0.012164453,0.012175222,0.012240258,0.01254815,0.012254774,0.01218479,0.012574895,0.01222555,VL
180,67,55,24.58319607,0.5165556,0.569457896,0.46217504,0.708144118,50.54748984,34.19951618,35.53663234,0.000291081,0.00031676,0.000349236,0.000317926,0.003373113,0.000638718,0.000435698,0.000349461,0.000413051,3.986533587,3.916450407,3.841830536,3.918680322,2.800937441,3.489759631,3.698246192,3.876126921,3.766169077,455.3876331,407.7672775,357.5282495,405.3894652,429.7327105,176.3801391,244.5577035,388.0881773,451.1784129,0.151188148,0.154921881,0.160137819,0.156370174,0.278302305,0.198890702,0.167349248,0.158501748,0.153590882,0.083985968,0.086376382,0.090918813,0.088138033,0.224834962,0.126948955,0.096179531,0.089931898,0.080730784,73632083.57,46960298.67,29743944.4,41079040.62,797217.2303,17278440.02,23749500.45,31669834.52,42289073.45,131.9819743,115.4573883,95.0223492,117.6712816,29.11257892,48.18747679,70.79069372,113.0757569,131.7248309,1381.673714,1119.261108,881.2096141,1002.686383,354.0487881,911.8811665,937.8671297,929.0980985,1369.831203,5071.307221,4069.277155,3167.310207,3605.356067,986.4624417,3471.144527,3506.910815,3328.304217,5028.146397,0.012389259,0.012395857,0.012404963,0.012517541,0.01278664,0.012483158,0.012414173,0.012731729,0.012458309,VL
176,73,60,26.46497418,0.482070031,0.537822598,0.46379236,0.691576696,50.83434892,30.77656707,33.31444215,0.00026573,0.000290973,0.000319656,0.00029063,0.003297489,0.00061631,0.000419158,0.000319889,0.000384074,3.992103454,3.922821354,3.853515009,3.925254334,2.80409737,3.498746921,3.691843456,3.885739044,3.775273497,454.4177485,403.1121675,352.9067209,401.5818113,431.6661579,179.2347997,237.8528698,385.0472685,449.7634595,0.151273927,0.154178015,0.159915214,0.156082988,0.277204713,0.198202137,0.167448024,0.158171524,0.153591043,0.084933036,0.08770985,0.092898736,0.089450652,0.223298094,0.127617553,0.096939497,0.089893861,0.081496367,72916553.82,47227541.34,30767777.52,42098760.02,810737.3444,16490436.43,21997499.83,32828156.14,42253216.63,133.772188,117.3746615,96.54257943,119.5197954,29.20861907,48.53414136,70.70961057,114.7105012,133.5143807,1369.284717,1120.355793,891.6103015,1013.842114,356.8728562,878.4637317,892.1176494,941.8491388,1356.819425,5022.721121,4078.311004,3213.534485,3653.786644,995.8252669,3334.620127,3330.617728,3382.349287,4977.514241,0.0112905,0.011289862,0.01130675,0.011369524,0.011640328,0.011377291,0.011314323,0.01164421,0.011351877,VL
